price,beds,url
575000,3,https://www.rightmove.co.uk/properties/161533133#/?channel=RES_BUY
575000,3,https://www.rightmove.co.uk/properties/159372680#/?channel=RES_BUY
575000,3,https://www.rightmove.co.uk/properties/161150684#/?channel=RES_BUY
575000,3,https://www.rightmove.co.uk/properties/161649659#/?channel=RES_BUY
585000,3,https://www.rightmove.co.uk/properties/159008744#/?channel=RES_BUY
585000,3,https://www.rightmove.co.uk/properties/148440638#/?channel=RES_BUY
599995,3,https://www.rightmove.co.uk/properties/162044393#/?channel=RES_BUY
600000,3,https://www.rightmove.co.uk/properties/161869025#/?channel=RES_BUY
600000,3,https://www.rightmove.co.uk/properties/157624337#/?channel=RES_BUY
600000,3,https://www.rightmove.co.uk/properties/161660819#/?channel=RES_BUY
600000,3,https://www.rightmove.co.uk/properties/161383961#/?channel=RES_BUY
600000,4,https://www.rightmove.co.uk/properties/157213058#/?channel=RES_BUY
600000,4,https://www.rightmove.co.uk/properties/157711724#/?channel=RES_BUY
600000,2,https://www.rightmove.co.uk/properties/159621413#/?channel=RES_BUY
600000,4,https://www.rightmove.co.uk/properties/157120763#/?channel=RES_BUY
600000,4,https://www.rightmove.co.uk/properties/160514492#/?channel=RES_BUY
600000,4,https://www.rightmove.co.uk/properties/159562901#/?channel=RES_BUY
610000,5,https://www.rightmove.co.uk/properties/153198797#/?channel=RES_BUY
625000,3,https://www.rightmove.co.uk/properties/160635791#/?channel=RES_BUY
625000,3,https://www.rightmove.co.uk/properties/157001207#/?channel=RES_BUY
625000,4,https://www.rightmove.co.uk/properties/160495949#/?channel=RES_BUY
625000,3,https://www.rightmove.co.uk/properties/160472054#/?channel=RES_BUY
625000,4,https://www.rightmove.co.uk/properties/157692035#/?channel=RES_BUY
625000,4,https://www.rightmove.co.uk/properties/159195776#/?channel=RES_BUY
625000,5,https://www.rightmove.co.uk/properties/159229334#/?channel=RES_BUY
625000,3,https://www.rightmove.co.uk/properties/155793758#/?channel=RES_BUY
625000,4,https://www.rightmove.co.uk/properties/160980833#/?channel=RES_BUY
625000,4,https://www.rightmove.co.uk/properties/152634266#/?channel=RES_BUY
625000,3,https://www.rightmove.co.uk/properties/157482344#/?channel=RES_BUY
650000,3,https://www.rightmove.co.uk/properties/161649383#/?channel=RES_BUY
650000,4,https://www.rightmove.co.uk/properties/157723001#/?channel=RES_BUY
650000,3,https://www.rightmove.co.uk/properties/161354498#/?channel=RES_BUY
650000,4,https://www.rightmove.co.uk/properties/162068414#/?channel=RES_BUY
650000,3,https://www.rightmove.co.uk/properties/162003581#/?channel=RES_BUY
650000,5,https://www.rightmove.co.uk/properties/151480877#/?channel=RES_BUY
650000,2,https://www.rightmove.co.uk/properties/160748579#/?channel=RES_BUY
650000,4,https://www.rightmove.co.uk/properties/153731510#/?channel=RES_BUY
665000,3,https://www.rightmove.co.uk/properties/161263907#/?channel=RES_BUY
675000,3,https://www.rightmove.co.uk/properties/159935798#/?channel=RES_BUY
675000,4,https://www.rightmove.co.uk/properties/160207841#/?channel=RES_BUY
675000,3,https://www.rightmove.co.uk/properties/157609253#/?channel=RES_BUY
675000,5,https://www.rightmove.co.uk/properties/160085843#/?channel=RES_BUY
675000,3,https://www.rightmove.co.uk/properties/159651323#/?channel=RES_BUY
675000,4,https://www.rightmove.co.uk/properties/142634924#/?channel=RES_BUY
675000,4,https://www.rightmove.co.uk/properties/161350514#/?channel=RES_BUY
675000,5,https://www.rightmove.co.uk/properties/158929802#/?channel=RES_BUY
680000,3,https://www.rightmove.co.uk/properties/153252155#/?channel=RES_BUY
685000,3,https://www.rightmove.co.uk/properties/161881928#/?channel=RES_BUY
695000,3,https://www.rightmove.co.uk/properties/152645420#/?channel=RES_BUY
699000,3,https://www.rightmove.co.uk/properties/160683530#/?channel=RES_BUY
699000,3,https://www.rightmove.co.uk/properties/160683521#/?channel=RES_BUY
699995,4,https://www.rightmove.co.uk/properties/154013834#/?channel=RES_BUY
700000,4,https://www.rightmove.co.uk/properties/161806886#/?channel=RES_BUY
700000,3,https://www.rightmove.co.uk/properties/161109191#/?channel=RES_BUY
700000,4,https://www.rightmove.co.uk/properties/160817015#/?channel=RES_BUY
700000,4,https://www.rightmove.co.uk/properties/159494087#/?channel=RES_BUY
700000,5,https://www.rightmove.co.uk/properties/145375931#/?channel=RES_BUY
700000,5,https://www.rightmove.co.uk/properties/159592511#/?channel=RES_BUY
700000,4,https://www.rightmove.co.uk/properties/159990938#/?channel=RES_BUY
700000,4,https://www.rightmove.co.uk/properties/150729974#/?channel=RES_BUY
700000,3,https://www.rightmove.co.uk/properties/161125484#/?channel=RES_BUY
700000,3,https://www.rightmove.co.uk/properties/161728097#/?channel=RES_BUY
700000,3,https://www.rightmove.co.uk/properties/161150891#/?channel=RES_BUY
700000,2,https://www.rightmove.co.uk/properties/160279895#/?channel=RES_BUY
700000,4,https://www.rightmove.co.uk/properties/158058098#/?channel=RES_BUY
700000,4,https://www.rightmove.co.uk/properties/157853111#/?channel=RES_BUY
725000,3,https://www.rightmove.co.uk/properties/161551328#/?channel=RES_BUY
725000,4,https://www.rightmove.co.uk/properties/156813455#/?channel=RES_BUY
730000,4,https://www.rightmove.co.uk/properties/161086163#/?channel=RES_BUY
734950,4,https://www.rightmove.co.uk/properties/159935774#/?channel=RES_BUY
734950,4,https://www.rightmove.co.uk/properties/161318264#/?channel=RES_BUY
740000,3,https://www.rightmove.co.uk/properties/156906062#/?channel=RES_BUY
749000,4,https://www.rightmove.co.uk/properties/148810418#/?channel=RES_BUY
749000,4,https://www.rightmove.co.uk/properties/158727155#/?channel=RES_BUY
749000,4,https://www.rightmove.co.uk/properties/158407442#/?channel=RES_BUY
749000,4,https://www.rightmove.co.uk/properties/148799495#/?channel=RES_BUY
750000,3,https://www.rightmove.co.uk/properties/159620969#/?channel=RES_BUY
750000,5,https://www.rightmove.co.uk/properties/158714723#/?channel=RES_BUY
750000,4,https://www.rightmove.co.uk/properties/148283378#/?channel=RES_BUY
750000,2,https://www.rightmove.co.uk/properties/162003548#/?channel=RES_BUY
750000,3,https://www.rightmove.co.uk/properties/161662577#/?channel=RES_BUY
775000,2,https://www.rightmove.co.uk/properties/160533995#/?channel=RES_BUY
775000,3,https://www.rightmove.co.uk/properties/159169550#/?channel=RES_BUY
775000,4,https://www.rightmove.co.uk/properties/160074248#/?channel=RES_BUY
795000,3,https://www.rightmove.co.uk/properties/161130182#/?channel=RES_BUY
800000,4,https://www.rightmove.co.uk/properties/162089072#/?channel=RES_BUY
800000,3,https://www.rightmove.co.uk/properties/161803454#/?channel=RES_BUY
800000,4,https://www.rightmove.co.uk/properties/161124164#/?channel=RES_BUY
800000,4,https://www.rightmove.co.uk/properties/157933481#/?channel=RES_BUY
800000,3,https://www.rightmove.co.uk/properties/160907138#/?channel=RES_BUY
800000,5,https://www.rightmove.co.uk/properties/158219855#/?channel=RES_BUY
800000,4,https://www.rightmove.co.uk/properties/161460887#/?channel=RES_BUY
800000,4,https://www.rightmove.co.uk/properties/160399574#/?channel=RES_BUY
800000,4,https://www.rightmove.co.uk/properties/160399586#/?channel=RES_BUY
800000,5,https://www.rightmove.co.uk/properties/161109002#/?channel=RES_BUY
808500,5,https://www.rightmove.co.uk/properties/145540724#/?channel=RES_BUY
825000,4,https://www.rightmove.co.uk/properties/161997278#/?channel=RES_BUY
825000,4,https://www.rightmove.co.uk/properties/160987823#/?channel=RES_BUY
850000,2,https://www.rightmove.co.uk/properties/159935801#/?channel=RES_BUY
850000,4,https://www.rightmove.co.uk/properties/160728641#/?channel=RES_BUY
850000,6,https://www.rightmove.co.uk/properties/161892440#/?channel=RES_BUY
850000,4,https://www.rightmove.co.uk/properties/159703856#/?channel=RES_BUY
850000,4,https://www.rightmove.co.uk/properties/161671904#/?channel=RES_BUY
850000,4,https://www.rightmove.co.uk/properties/161490779#/?channel=RES_BUY
850000,4,https://www.rightmove.co.uk/properties/161423717#/?channel=RES_BUY
850000,3,https://www.rightmove.co.uk/properties/161424434#/?channel=RES_BUY
880000,5,https://www.rightmove.co.uk/properties/157217774#/?channel=RES_BUY
895000,3,https://www.rightmove.co.uk/properties/160251473#/?channel=RES_BUY
899950,4,https://www.rightmove.co.uk/properties/152319212#/?channel=RES_BUY
900000,3,https://www.rightmove.co.uk/properties/162021752#/?channel=RES_BUY
900000,6,https://www.rightmove.co.uk/properties/158506502#/?channel=RES_BUY
925000,6,https://www.rightmove.co.uk/properties/161433761#/?channel=RES_BUY
925000,4,https://www.rightmove.co.uk/properties/161650670#/?channel=RES_BUY
940000,4,https://www.rightmove.co.uk/properties/159717497#/?channel=RES_BUY
940000,4,https://www.rightmove.co.uk/properties/158482652#/?channel=RES_BUY
940000,4,https://www.rightmove.co.uk/properties/161841512#/?channel=RES_BUY
950000,4,https://www.rightmove.co.uk/properties/157665521#/?channel=RES_BUY
950000,4,https://www.rightmove.co.uk/properties/159935816#/?channel=RES_BUY
950000,4,https://www.rightmove.co.uk/properties/160491656#/?channel=RES_BUY
950000,5,https://www.rightmove.co.uk/properties/160737494#/?channel=RES_BUY
950000,4,https://www.rightmove.co.uk/properties/162087170#/?channel=RES_BUY
950000,4,https://www.rightmove.co.uk/properties/157686542#/?channel=RES_BUY
1100000,5,https://www.rightmove.co.uk/properties/155584046#/?channel=RES_BUY
1100000,5,https://www.rightmove.co.uk/properties/153586436#/?channel=RES_BUY
1175000,4,https://www.rightmove.co.uk/properties/157210958#/?channel=RES_BUY
1175000,5,https://www.rightmove.co.uk/properties/158657831#/?channel=RES_BUY
1200000,6,https://www.rightmove.co.uk/properties/152439881#/?channel=RES_BUY
1250000,4,https://www.rightmove.co.uk/properties/161691965#/?channel=RES_BUY
1250000,5,https://www.rightmove.co.uk/properties/87142665#/?channel=RES_BUY
1250000,5,https://www.rightmove.co.uk/properties/155381216#/?channel=RES_BUY
1295000,5,https://www.rightmove.co.uk/properties/160254365#/?channel=RES_BUY
1400000,6,https://www.rightmove.co.uk/properties/141131774#/?channel=RES_BUY
1400000,7,https://www.rightmove.co.uk/properties/158336678#/?channel=RES_BUY
1400000,7,https://www.rightmove.co.uk/properties/158264987#/?channel=RES_BUY
1650000,4,https://www.rightmove.co.uk/properties/158709716#/?channel=RES_BUY
1699000,5,https://www.rightmove.co.uk/properties/146630009#/?channel=RES_BUY
1795000,5,https://www.rightmove.co.uk/properties/159709703#/?channel=RES_BUY
